,created_at,id,text,text_nsw,sentiment,classification
17,2021-11-26 22:58:43+00:00,1.46E+18,I’m standing for my Freedom and not getting the covid vaccine 💉 One day the mandate will be lifted. Stand United !… https://t.co/Zj2flk83vH,I’ standing Freedom getting covid vaccine 💉 One day mandate lifted. Stand United !… https://.co/Zj2flk83vH,1,1
18,2021-11-26 22:58:43+00:00,1.46E+18,@NewsForAllUK Good. We need covid to stop spreading,@NewsForAllUK Good. We need covid stop spreading,0,4
16,2021-11-26 22:58:43+00:00,1.46E+18,"@om_eye_goodness I hear you. I believe that ""home"" is a moving target, between covid, climate catastrophes and righ… https://t.co/TsIulHdGMJ","@om_eye_goodness I hear . I believe ""home"" moving target, covid, climate catastrophes righ… https://.co/TsIulHdGMJ",1,4
20,2021-11-26 22:58:44+00:00,1.46E+18,"Is Biden now a racist?
Omicron
#ArficaBan #covidvariant #OmicronVariant https://t.co/oY9vaUZGRL",Is Biden racist? Omicron #ArficaBan #covidvariant #OmicronVariant https://.co/oY9vaUZGRL,-1,4
19,2021-11-26 22:58:44+00:00,1.46E+18,“is covid still a thing? nah that shits gone” i hate lancaster people sm,“ covid still thing? nah shits gone” hate lancaster people sm,-1,4
21,2021-11-26 22:58:45+00:00,1.46E+18,@BBCWalesNews Good on her ... more balls than most of the snowflake covid bedwetters,@BBCWalesNews Good ... balls snowflake covid bedwetters,-1,4
22,2021-11-26 22:58:46+00:00,1.46E+18,theres a new covid variant WTFF,theres new covid variant WTFF,-1,8
23,2021-11-26 22:58:46+00:00,1.46E+18,93% vaccination rate in Ireland and the RTÉ player actually works now #JustSayin #LateLateToyShow,93% vaccination rate Ireland RTÉ player actually works #JustSayin #LateLateToyShow,0,3
24,2021-11-26 22:58:46+00:00,1.46E+18,"I don’t often retweet promoted messages, but this looks really interesting. If it wasn’t the times of covid, I’d go… https://t.co/nTEWjvo2w4","I ’ often retweet promoted messages, looks really interesting. If ’ times covid, I’ go… https://.co/nTEWjvo2w4",0,4
25,2021-11-26 22:58:49+00:00,1.46E+18,Is the blame game sponsored by Pfizer or AZ? @citizenjournos_,Is blame game sponsored Pfizer AZ? @citizenjournos_,-1,1
26,2021-11-26 22:58:49+00:00,1.46E+18,"@antanddec When it’s not covid, but the damn weather that’s restricting🤦🏻‍♀️😂","@antanddec When ’ covid, damn weather ’ restricting🤦🏻‍♀️😂",1,7
27,2021-11-26 22:58:50+00:00,1.46E+18,@TheLastLeg #dickoftheyear can we have a group nomination for anti vaxxers and covid deniers. Each and every one is… https://t.co/pCsPt9sxqU,@TheLastLeg #dickoftheyear group nomination anti vaxxers covid deniers. Each every one … https://.co/pCsPt9sxqU,-1,1
28,2021-11-26 22:58:51+00:00,1.46E+18,"@StopNWO666 so weren't imagining an increase in these incidents...scientists spotted it too.

seems odd covid didn'… https://t.co/OGcosaG6iK",@StopNWO666 ' imagining increase incidents...scientists spotted . seems odd covid '… https://.co/OGcosaG6iK,-1,4
29,2021-11-26 22:58:51+00:00,1.46E+18,@DrFakeJillBide1 @MichelleNYC718 My fully vaxxed wife tested positive for covid-45 Thanksgiving morning!  BE SAFE AND SMART!,@DrFakeJillBide1 @MichelleNYC718 My fully vaxxed wife tested positive covid-45 Thanksgiving morning! BE SAFE AND SMART!,-1,6
30,2021-11-26 22:58:51+00:00,1.46E+18,I’m getting Moderna next time. I still think @pfizer is a weak vaccine compared to Moderna.,I’ getting Moderna next time. I still think @pfizer weak vaccine compared Moderna.,-1,1
32,2021-11-26 22:58:52+00:00,1.46E+18,@LDNLutonAirport I will literally have a vaccination certificate but the only issue is that I can’t travel with it.… https://t.co/mbwcUZ5CoJ,@LDNLutonAirport I literally vaccination certificate issue I ’ travel .… https://.co/mbwcUZ5CoJ,-1,1
31,2021-11-26 22:58:52+00:00,1.46E+18,Have a listen... EU Parliamentary push back to the ol' covid narrative nonsense. Canadian leaders (besides the ones… https://t.co/ZvYVyP6Nvs,Have listen... EU Parliamentary push back ol' covid narrative nonsense. Canadian leaders (besides ones… https://.co/ZvYVyP6Nvs,-1,1
0,2021-11-26 23:25:17+00:00,1.46E+18,@MailOnline Until anti-vaxxers get covid they won't understand. Myself and my boyfriend have had covid this month I… https://t.co/PqFYqt097H,@MailOnline Until anti-vaxxers get covid ' understand. Myself boyfriend covid month I… https://.co/PqFYqt097H,-1,6
1,2021-11-26 23:25:17+00:00,1.46E+18,@ztsamudzi Does the vaccine even work on this supposedly terrifying new covid variant?,@ztsamudzi Does vaccine even work supposedly terrifying new covid variant?,-1,1
2,2021-11-26 23:25:18+00:00,1.46E+18,Virginia reports first death of inflammatory syndrome associated with covid-19  https://t.co/ARZZOYFfMr,Virginia reports first death inflammatory syndrome associated covid-19 https://.co/ARZZOYFfMr,0,3
3,2021-11-26 23:25:22+00:00,1.46E+18,"@JennaEllisEsq You were the first documented case worldwide of getting infected with covid from a fart

Deal with it",@JennaEllisEsq You first documented case worldwide getting infected covid fart Deal ,-1,7
4,2021-11-26 23:25:24+00:00,1.46E+18,@GerRossi88 @TheFreds Mass vaccination campaigns have *always* publicised and had people celebrating their vaccinat… https://t.co/j1sUP6bUG9,@GerRossi88 @TheFreds Mass vaccination campaigns *always* publicised people celebrating vaccinat… https://.co/j1sUP6bUG9,-1,1
5,2021-11-26 23:25:25+00:00,1.46E+18,"Family member went for a covid test in Quebec. Took an appointment, got to the covid testing center for his appoint… https://t.co/0UQOvvDDmn","Family member went covid test Quebec. Took appointment, got covid testing center appoint… https://.co/0UQOvvDDmn",-1,4
6,2021-11-26 23:25:26+00:00,1.46E+18,"new strain of covid, yeah 2022 will be amazing","new strain covid, yeah 2022 amazing",-1,8
7,2021-11-26 23:25:30+00:00,1.46E+18,"ya'll got concert tickets, i got covid. we are not the same","ya' got concert tickets, got covid. ",1,7
8,2021-11-26 23:25:31+00:00,1.46E+18,I got my booster vaccination yesterday. So very thankful. ❤️,I got booster vaccination yesterday. So thankful. ❤️,1,2
9,2021-11-26 23:25:32+00:00,1.46E+18,"@Kitty_Fisher_ @RealDeniseWelch No Pfizer and Moderna are the same ... Mrna... Explain it as if I'm a child.
Let's… https://t.co/8PS0SlhN7u",@Kitty_Fisher_ @RealDeniseWelch No Pfizer Moderna ... Mrna... Explain I' child. Let'… https://.co/8PS0SlhN7u,0,1
10,2021-11-26 23:25:33+00:00,1.46E+18,"@catturd2 Same and I had covid , but used ivermectin , that shit works 👍","@catturd2 Same I covid , used ivermectin , shit works 👍",1,4
11,2021-11-26 23:25:33+00:00,1.46E+18,This is why the Conservatives should apologize for not supporting the Federal govt covid policies.,This Conservatives apologize supporting Federal govt covid policies.,0,4
12,2021-11-26 23:25:35+00:00,1.46E+18,"@USATRUMPMAN1 Excuse me but if a patient has diabetes, gets covid &amp; dies, didn't die of covid the covid virus exace… https://t.co/H0f5e9gUJ9","@USATRUMPMAN1 Excuse patient diabetes, gets covid &amp; dies, ' die covid covid virus exace… https://.co/H0f5e9gUJ9",-1,4
13,2021-11-26 23:25:37+00:00,1.46E+18,@Cernovich “Strange” “different” “not the flu” are common anecdotes for covid amongst people I’ve encountered that… https://t.co/boRKAXDvSV,@Cernovich “Strange” “different” “ flu” common anecdotes covid amongst people I’ encountered … https://.co/boRKAXDvSV,-1,6
14,2021-11-26 23:25:38+00:00,1.46E+18,"@WillSharp222 @Marc_Arns10 @BBCNews Spot on, but the insane antivax , anti lockdown , covid denying muppets will never understand that","@WillSharp222 @Marc_Arns10 @BBCNews Spot , insane antivax , anti lockdown , covid denying muppets never understand ",-1,1
15,2021-11-26 23:25:41+00:00,1.46E+18,"Pfizer has computer simulations algo s that can create a defense in 48Hours.  Let the mutants rain, we got a nueter agent against it.  $PFE","Pfizer computer simulations algo create defense 48Hours. Let mutants rain, got nueter agent . $PFE",1,7
16,2021-11-26 23:25:42+00:00,1.46E+18,"Sigh. I wish The Economist would stop making predictions about things like Brexit, bitcoin &amp; covid https://t.co/oNDpa1cEp3","Sigh. I wish The Economist would stop making predictions things like Brexit, bitcoin &amp; covid https://.co/oNDpa1cEp3",0,7
17,2021-11-26 23:25:43+00:00,1.46E+18,@Timcast Where is the evidence that covid and the variants were released by accident?,@Timcast Where evidence covid variants released accident?,0,4
18,2021-11-26 23:25:46+00:00,1.46E+18,@AleNekrasov Good thing to do especially with all the misleading covid analysis &amp; graphs 🤌🏼 but Bermuda has #Christmas !!! ⛄️🎄,@AleNekrasov Good thing especially misleading covid analysis &amp; graphs 🤌🏼 Bermuda #Christmas !!! ⛄️🎄,1,4
19,2021-11-26 23:25:47+00:00,1.46E+18,"Lack of POCs, proof of vaccination badges worn above their hearts, or foresight to make sure nobody records videos… https://t.co/m4eKtGzgIM","Lack POCs, proof vaccination badges worn hearts, foresight make sure nobody records videos… https://.co/m4eKtGzgIM",0,4
20,2021-11-26 23:25:47+00:00,1.46E+18,@pbhushan1 #Moderna &amp; #NIAID sent their #mRNA coronavirus 💉 candidates to #Baric at the #UNC at #ChapelHill in mid-… https://t.co/2uYeRD5rN3,@pbhushan1 #Moderna &amp; #NIAID sent #mRNA coronavirus 💉 candidates #Baric #UNC #ChapelHill mid-… https://.co/2uYeRD5rN3,0,4
21,2021-11-26 23:25:47+00:00,1.46E+18,"@brendanjharkin Remarkably, I've never had it either! Despite working on a covid ward and travelling a fair bit. I'… https://t.co/bhDBxDvAFv","@brendanjharkin Remarkably, I' never either! Despite working covid ward travelling fair bit. I'… https://.co/bhDBxDvAFv",0,6
22,2021-11-26 23:25:48+00:00,1.46E+18,"//Why does covid have to keep making everything shit

//The road keeps getting longer and longer.....",//Why covid keep making everything shit //The road keeps getting longer longer.....,-1,6
23,2021-11-26 23:25:49+00:00,1.46E+18,"@BattamsRick They basically renamed inflenza to covid in 2020, by using rigged, non-diagnostic PCR testing. While t… https://t.co/7YEqvWhYKT","@BattamsRick They basically renamed inflenza covid 2020, using rigged, non-diagnostic PCR testing. While … https://.co/7YEqvWhYKT",-1,4
24,2021-11-26 23:25:50+00:00,1.46E+18,"On the bright side, the Johnson &amp; Johnson vaccine has less than 1/4 of the deaths of Pfizer or Moderna. Not great,… https://t.co/19WvqW9kQe","On bright side, Johnson &amp; Johnson vaccine less 1/4 deaths Pfizer Moderna. Not great,… https://.co/19WvqW9kQe",-1,1
25,2021-11-26 23:25:50+00:00,1.46E+18,enough talk of “covid” how about a “cool vid” (vintage lars) https://t.co/OMCZIyhaQf,enough talk “covid” “cool vid” (vintage lars) https://.co/OMCZIyhaQf,1,4
26,2021-11-26 23:25:51+00:00,1.46E+18,CEO Of Pfizer Does The Weirdest Thing You’ve Ever Seen https://t.co/ozfiKKNKO1,CEO Of Pfizer Does The Weirdest Thing You’ Ever Seen https://.co/ozfiKKNKO1,0,4
27,2021-11-26 23:25:53+00:00,1.46E+18,"@Breaking911 Well that's kind of funny. Africa is 6% vaccinated, and has barely any covid.
Now they want us to beli… https://t.co/H7SixpmLWD","@Breaking911 Well ' kind funny. Africa 6% vaccinated, barely covid. Now want us beli… https://.co/H7SixpmLWD",0,4
28,2021-11-26 23:25:54+00:00,1.46E+18,@EveningStandard Oh well. That’ll teach them for traveling to a country with such low vaccination rates.,@EveningStandard Oh well. That’ teach traveling country low vaccination rates.,-1,1
29,2021-11-26 23:25:55+00:00,1.46E+18,"@WSJ @WSJopinion TrumP purposely allowed covid to run rampant, killing 100s of thousands of Americans, u know that… https://t.co/SEjbXdzyQ4","@WSJ @WSJopinion TrumP purposely allowed covid run rampant, killing 100s thousands Americans, u know … https://.co/SEjbXdzyQ4",-1,4
30,2021-11-26 23:25:56+00:00,1.46E+18,@LttlRedCorvette Get my Moderna booster tomorrow...let you know how it goes....,@LttlRedCorvette Get Moderna booster tomorrow...let know goes....,0,8
31,2021-11-26 23:25:58+00:00,1.46E+18,Can we just use this SOMA logo for Site Omicron for the new covid variant? https://t.co/TUot8xqhG2,Can use SOMA logo Site Omicron new covid variant? https://.co/TUot8xqhG2,0,7
32,2021-11-26 23:26:00+00:00,1.46E+18,Thanksgiving strangers spend 6th Turkey Day together after ‘grandma’s’ husband died of covid – and there’s a plus o… https://t.co/ASru2oic5Q,Thanksgiving strangers spend 6th Turkey Day together ‘grandma’’ husband died covid – ’ plus … https://.co/ASru2oic5Q,-1,3
1,2021-11-27 00:18:59+00:00,1.46E+18,@balligerent18 @Daves_Profile @SteMac81 @jordanbpeterson Why? The actual data on vaccination are stronger scientifi… https://t.co/IZh1BqdOUm,@balligerent18 @Daves_Profile @SteMac81 @jordanbpeterson Why? The actual data vaccination stronger scientifi… https://.co/IZh1BqdOUm,0,1
0,2021-11-27 00:18:59+00:00,1.46E+18,"@behindtheman80 They are testing for covid in deer now here
Not sure if concerned over consumption, or overpopulation spreading or what","@behindtheman80 They testing covid deer Not sure concerned consumption, overpopulation spreading ",0,4
2,2021-11-27 00:19:01+00:00,1.46E+18,"I really hope I survive my 30s and  covid isn't around in 3 and a half years, as I will be then 40 and will be in a… https://t.co/CDsjdDL2z9","I really hope I survive 30s covid ' around 3 half years, I 40 … https://.co/CDsjdDL2z9",0,4
3,2021-11-27 00:19:02+00:00,1.46E+18,"If covid is sooooooo deadly, we would not let thousand cross our southern boarder, when will people’s common sense… https://t.co/noiR11J0Zc","If covid sooooooo deadly, would let thousand cross southern boarder, people’ common sense… https://.co/noiR11J0Zc",0,4
4,2021-11-27 00:19:03+00:00,1.46E+18,"@CorkyBruce @vineland_ca @JCCFCanada You're double, probably triple vaxxed.. ready to agree to the daily covid prev… https://t.co/bBlxT9Ejzh","@CorkyBruce @vineland_ca @JCCFCanada You' double, probably triple vaxxed.. ready agree daily covid prev… https://.co/bBlxT9Ejzh",-1,1
5,2021-11-27 00:19:04+00:00,1.46E+18,@SABarnez @xcxdeborah @Olivierlanglad3 @ZharrieB @Lukewearechange You don't need a covid vaccine for the rest of yo… https://t.co/RwypaCeHk7,@SABarnez @xcxdeborah @Olivierlanglad3 @ZharrieB @Lukewearechange You ' need covid vaccine rest yo… https://.co/RwypaCeHk7,-1,1
6,2021-11-27 00:19:04+00:00,1.46E+18,@EricSwe53067845 @ThrustinF @jtfdenver @PLongsticking @POTUS @WHO But more ppl did from covid this year than last y… https://t.co/PZZV0UOtKK,@EricSwe53067845 @ThrustinF @jtfdenver @PLongsticking @POTUS @WHO But ppl covid year last … https://.co/PZZV0UOtKK,-1,6
7,2021-11-27 00:19:04+00:00,1.46E+18,Somewhat reassured that Pfizer/Moderna seem to think that they can quickly release boosters for Omicron without goi… https://t.co/96cNItYHJh,Somewhat reassured Pfizer/Moderna seem think quickly release boosters Omicron without goi… https://.co/96cNItYHJh,1,2
8,2021-11-27 00:19:04+00:00,1.46E+18,So sick of covid and mandates I will not comply no more for me,So sick covid mandates I comply ,-1,4
9,2021-11-27 00:19:10+00:00,1.46E+18,@sizedfungus Watch her demand that they transfer covid patients too senior homes unlike anyone has ever done before. 😐,@sizedfungus Watch demand transfer covid patients senior homes unlike anyone ever done . 😐,-1,4
10,2021-11-27 00:19:11+00:00,1.46E+18,@EvKazoo @TorontoStar @MakisMD The vaccination rate in S Africa is around 40%,@EvKazoo @TorontoStar @MakisMD The vaccination rate S Africa around 40%,0,3
11,2021-11-27 00:19:13+00:00,1.46E+18,Do you think an actual world war would take the sting out of the covid scam... 🤔,Do think actual world war would take sting covid scam... 🤔,-1,4
12,2021-11-27 00:19:13+00:00,1.46E+18,oh fuck there’s a new variant of covid ……….,oh fuck ’ new variant covid ……….,-1,8
13,2021-11-27 00:19:14+00:00,1.46E+18,"This new variant is so bad that all southern African nations have announced HARD lockdown, FORCED vaccination, and MANDATORY triple masking!","This new variant bad southern African nations announced HARD lockdown, FORCED vaccination, MANDATORY triple masking!",-1,8
14,2021-11-27 00:19:14+00:00,1.46E+18,@GovWhitmer @OhioState Nobody has it better than Michigan??? Is that why we are winning the highest covid numbers n… https://t.co/FjISG8e3bW,@GovWhitmer @OhioState Nobody better Michigan??? Is winning highest covid numbers n… https://.co/FjISG8e3bW,-1,4
15,2021-11-27 00:19:16+00:00,1.46E+18,Get back to me with the figures that were only caused by covid …,Get back figures caused covid …,0,4
20,2021-11-27 00:19:19+00:00,1.46E+18,"First of all, it will take so much longer for covid to go from one point to the other. There are about 10000 km bet… https://t.co/GqyYB3pQcl","First , take much longer covid go one point . There 10000 km bet… https://.co/GqyYB3pQcl",0,4
19,2021-11-27 00:19:19+00:00,1.46E+18,"@influenzation Pfizer and Moderna have legal immunity and stupid protecting them, formidable defenses.","@influenzation Pfizer Moderna legal immunity stupid protecting , formidable defenses.",-1,7
17,2021-11-27 00:19:19+00:00,1.46E+18,"What does that mean ? It means, in our example, that covid can very quickly spread to everyone on the planet. Only… https://t.co/1s5fbKRjIv","What mean ? It means, example, covid quickly spread everyone planet. Only… https://.co/1s5fbKRjIv",0,3
16,2021-11-27 00:19:19+00:00,1.46E+18,The lady who posted herself crying cos she was afraid of getting covid during a dentist appointment https://t.co/ZlsMhfDq1U,The lady posted crying cos afraid getting covid dentist appointment https://.co/ZlsMhfDq1U,-1,4
18,2021-11-27 00:19:19+00:00,1.46E+18,@NBCNews Experts whoever the hell they are they claim they come up with a new variant but covid-19 in South Africa… https://t.co/IveXpEl4JC,@NBCNews Experts whoever hell claim come new variant covid-19 South Africa… https://.co/IveXpEl4JC,-1,8
21,2021-11-27 00:19:20+00:00,1.46E+18,"@LisaMarieBoothe Why? So more unvaccinated can get others sick?

📌Choice made
📌No vaccination
📌Why should the vacci… https://t.co/vl1xQHs0UL",@LisaMarieBoothe Why? So unvaccinated get others sick? 📌Choice made 📌No vaccination 📌Why vacci… https://.co/vl1xQHs0UL,-1,4
22,2021-11-27 00:19:20+00:00,1.46E+18,"Secondly, the collective immunity needed to stop covid would be localized, not globalized.","Secondly, collective immunity needed stop covid would localized, globalized.",0,4
23,2021-11-27 00:19:21+00:00,1.46E+18,"But in our over-connected world, every local epidemic becomes a pandemic. 

Without airports, covid would most like… https://t.co/BFyqbXxttb","But -connected world, every local epidemic becomes pandemic. Without airports, covid would like… https://.co/BFyqbXxttb",0,4
24,2021-11-27 00:19:22+00:00,1.46E+18,"Don't fight fire with fire. The covid crisis is global because our world is over-connected.

Don't make it more con… https://t.co/d2M2WS5O8o",Don' fight fire fire. The covid crisis global world -connected. Don' make con… https://.co/d2M2WS5O8o,0,4
25,2021-11-27 00:19:23+00:00,1.46E+18,⚡️ “'De-vaccination' is medically impossible. But some conspiracy theorists are encouraging people to try.” by… https://t.co/w3Vl0QQ6rb,⚡️ “'De-vaccination' medically impossible. But conspiracy theorists encouraging people try.” … https://.co/w3Vl0QQ6rb,0,4
26,2021-11-27 00:19:24+00:00,1.46E+18,@iTETEM0 @Blinkue12019182 @kchartsmaster @JYPETWICE So scientist is an evil album. Spreading covid-19 to people,@iTETEM0 @Blinkue12019182 @kchartsmaster @JYPETWICE So scientist evil album. Spreading covid-19 people,-1,7
27,2021-11-27 00:19:24+00:00,1.46E+18,@Telegraph Nothing to worry about really. Just more fear mongering. 2 years of covid scare has brought us amazing s… https://t.co/myHkELe8tG,@Telegraph Nothing worry really. Just fear mongering. 2 years covid scare brought us amazing … https://.co/myHkELe8tG,-1,4
28,2021-11-27 00:19:25+00:00,1.46E+18,New covid variant called Omicron shits a 90's transformers bad guy,New covid variant called Omicron shits 90' transformers bad guy,-1,7
32,2021-11-27 00:19:26+00:00,1.46E+18,On the new omicron variant. This is why we need to do more sequencing of covid patients globally. If we only have t… https://t.co/D2igPZMmYc,On new omicron variant. This need sequencing covid patients globally. If … https://.co/D2igPZMmYc,0,8
29,2021-11-27 00:19:26+00:00,1.46E+18,@katlin_chakour @cryptomanran Correct.  Look at the cdc own words. The test can't determine the flu covid or the co… https://t.co/nfguKvZXQc,@katlin_chakour @cryptomanran Correct. Look cdc words. The test ' determine flu covid co… https://.co/nfguKvZXQc,-1,4
30,2021-11-27 00:19:26+00:00,1.46E+18,@Sueknowsthings @MLS_Dave @BanksResearcher apparently the mutation is the result of vaccination,@Sueknowsthings @MLS_Dave @BanksResearcher apparently mutation result vaccination,-1,1
31,2021-11-27 00:19:26+00:00,1.46E+18,"These covid shots and variants are out of hand now, shit this is nothing compared to what’s yet to come and I doubt… https://t.co/C5u16pyyAF","These covid shots variants hand , shit nothing compared ’ yet come I doubt… https://.co/C5u16pyyAF",-1,1
0,2021-11-27 01:22:33+00:00,1.46E+18,Just got my Moderna booster!,Just got Moderna booster!,0,2
1,2021-11-27 01:22:34+00:00,1.46E+18,@stevenjfrisch @DeirdreKrenz @joncoopertweets If you only knew how many people i know that have gotten covid direct… https://t.co/PPQhHeKDOG,@stevenjfrisch @DeirdreKrenz @joncoopertweets If knew many people know gotten covid direct… https://.co/PPQhHeKDOG,0,4
2,2021-11-27 01:22:34+00:00,1.46E+18,"@nyttypos @nytimes Thay forgot his vaccination status.
https://t.co/SD1OhpFiT3",@nyttypos @nytimes Thay forgot vaccination status. https://.co/SD1OhpFiT3,0,4
3,2021-11-27 01:22:35+00:00,1.46E+18,@meholff @LoveLamp5 @MiHLch @MJames1776 @Breaking911 Who was really thinking about covid on this date? Be honest https://t.co/8mUfSgIaWc,@meholff @LoveLamp5 @MiHLch @MJames1776 @Breaking911 Who really thinking covid date? Be honest https://.co/8mUfSgIaWc,0,4
5,2021-11-27 01:22:39+00:00,1.46E+18,"@erikadrewes @RWMaloneMD I believe some are vaccinated with Pfizer also, not only Sinovac.","@erikadrewes @RWMaloneMD I believe vaccinated Pfizer also, Sinovac.",0,4
4,2021-11-27 01:22:39+00:00,1.46E+18,"What was Twitter like before covid? I never used it. Like, were there other topics out there besides vaccines, mask… https://t.co/MO0E20w0VP","What Twitter like covid? I never used . Like, topics besides vaccines, mask… https://.co/MO0E20w0VP",0,4
6,2021-11-27 01:22:40+00:00,1.46E+18,@oXxRowanxXo Those theorists are crazy! Everyone knows the only way to de-vaccination is with a tin foil hat.,@oXxRowanxXo Those theorists crazy! Everyone knows way de-vaccination tin foil hat.,1,7
7,2021-11-27 01:22:42+00:00,1.46E+18,@thecockcrows @theknuckleberry @NonLbgtq “The covid vax is meant to harm you” 😂😂😂😂😂😂😂😂😂😂😂😂,@thecockcrows @theknuckleberry @NonLbgtq “The covid vax meant harm ” 😂😂😂😂😂😂😂😂😂😂😂😂,-1,1
8,2021-11-27 01:22:42+00:00,1.46E+18,@AaronRodgers12 this is my covid toe. Caused by a blood infection probably from Long haul covid. #covidpoverty https://t.co/uE6KATOXvF,@AaronRodgers12 covid toe. Caused blood infection probably Long haul covid. #covidpoverty https://.co/uE6KATOXvF,-1,6
9,2021-11-27 01:22:43+00:00,1.46E+18,Pfizer was convicted of a $2.3B settlement for health fraud in 2009. https://t.co/2B78L7oW5v,Pfizer convicted $2.3B settlement health fraud 2009. https://.co/2B78L7oW5v,-1,1
10,2021-11-27 01:22:44+00:00,1.46E+18,"@JuliaHB1 Ffs, of course it’s justification. Who the fuck are all these people that are done with covid???? Breakin… https://t.co/gTJ9IlB04C","@JuliaHB1 Ffs, course ’ justification. Who fuck people done covid???? Breakin… https://.co/gTJ9IlB04C",-1,4
11,2021-11-27 01:22:45+00:00,1.46E+18,@kunalgupta07 I knew but as seperate stories. I didn't think covid would affect the markets so much now..,@kunalgupta07 I knew seperate stories. I ' think covid would affect markets much ..,0,4
12,2021-11-27 01:22:47+00:00,1.46E+18,mkts dumping cause ppl are afraid of new covid variant is kinda [redacted] like there's already covid in the world… https://t.co/t9Q75zpaJS,mkts dumping cause ppl afraid new covid variant kinda [redacted] like ' already covid world… https://.co/t9Q75zpaJS,0,8
13,2021-11-27 01:22:49+00:00,1.46E+18,@DiegoSanchezUFC That's shitty that god chose you to have covid.,@DiegoSanchezUFC That' shitty god chose covid.,-1,6
14,2021-11-27 01:22:50+00:00,1.46E+18,"@OrAroundTen No, I think there's a problem of people going a while without having anything to compare covid to. Eit… https://t.co/3gjHKANyYi","@OrAroundTen No, I think ' problem people going without anything compare covid . Eit… https://.co/3gjHKANyYi",0,4
15,2021-11-27 01:22:50+00:00,1.46E+18,"New omicron covid variant symptoms meaning, south Africa restrict travel https://t.co/XGAsWj1uWH","New omicron covid variant symptoms meaning, south Africa restrict travel https://.co/XGAsWj1uWH",0,8
16,2021-11-27 01:22:52+00:00,1.46E+18,is this covid shit ever going to end 😢, covid shit ever going end 😢,-1,4
17,2021-11-27 01:22:54+00:00,1.46E+18,@DrLiMengYAN1 @WHO @dezying RU surprised Pfizer bldg new lab in Africa? Announced 2mos ago. Very Curious,@DrLiMengYAN1 @WHO @dezying RU surprised Pfizer bldg new lab Africa? Announced 2mos ago. Very Curious,-1,1
18,2021-11-27 01:22:55+00:00,1.46E+18,daamn covid gettin bad again,daamn covid gettin bad ,-1,4
19,2021-11-27 01:22:56+00:00,1.46E+18,@thewhippetbeans @TheFreds @FatEmperor Imagine being such an utterly brainwashed covid zombie that you'd post infan… https://t.co/bupiScO2WW,@thewhippetbeans @TheFreds @FatEmperor Imagine utterly brainwashed covid zombie ' post infan… https://.co/bupiScO2WW,-1,1
20,2021-11-27 01:22:58+00:00,1.46E+18,@discoball2000 Fear mongering this statement is misleading “We cannot rely on vaccination alone to protect us from… https://t.co/0ctjg6yInS,@discoball2000 Fear mongering statement misleading “We cannot rely vaccination alone protect us … https://.co/0ctjg6yInS,-1,1
21,2021-11-27 01:22:58+00:00,1.46E+18,The day I got my first vaccine is the day I got covid 🙂☹️,The day I got first vaccine day I got covid 🙂☹️,-1,1
22,2021-11-27 01:23:00+00:00,1.46E+18,"The UK Office of National Statistics reports that 93% of people in the UK have covid-19 antibodies.

Covid cases ar… https://t.co/rx11vlPXEl",The UK Office National Statistics reports 93% people UK covid-19 antibodies. Covid cases ar… https://.co/rx11vlPXEl,1,3
23,2021-11-27 01:23:02+00:00,1.46E+18,"@TonyTone73 @samanthamarika1 Not denying the realness , my man. Media theme is that covid and being unvaxed is a death sentence","@TonyTone73 @samanthamarika1 Not denying realness , man. Media theme covid unvaxed death sentence",-1,1
24,2021-11-27 01:23:02+00:00,1.46E+18,"@larand @thatkruegergirl LOL, I never received a bribe for a vaccination! I’ll SUE!!","@larand @thatkruegergirl LOL, I never received bribe vaccination! I’ SUE!!",1,4
25,2021-11-27 01:23:03+00:00,1.46E+18,"@RobPMurphy @Guidov999 @brithume Trump's covid travel ban focused on Europe, not Africa.","@RobPMurphy @Guidov999 @brithume Trump' covid travel ban focused Europe, Africa.",0,4
26,2021-11-27 01:23:03+00:00,1.46E+18,@JennaEllisEsq Lib imbe ciles still haven't figured out covid 99.99% treatable wo vax or hospital. Snowflakes are just pathetic.,@JennaEllisEsq Lib imbe ciles still ' figured covid 99.99% treatable wo vax hospital. Snowflakes pathetic.,-1,1
27,2021-11-27 01:23:04+00:00,1.46E+18,@Luluflower2020 #CovidVariant out #SouthAfrica will put these covid idiot muppets in their place.  I know it’s wron… https://t.co/VUpiVhlacp,@Luluflower2020 #CovidVariant #SouthAfrica put covid idiot muppets place. I know ’ wron… https://.co/VUpiVhlacp,-1,4
28,2021-11-27 01:23:06+00:00,1.46E+18,The new Covid variant is named Omicron..almost Anukram but pronounced like the Bengalis would my name. 😯 #omicron #covid #covidvariant,The new Covid variant named Omicron..almost Anukram pronounced like Bengalis would name. 😯 #omicron #covid #covidvariant,0,8
29,2021-11-27 01:23:06+00:00,1.46E+18,"@SheriAWilkinson Yes, got my Pfizer booster Monday morning. Felt flu like Tuesday am, took Aleve and felt fine by Wednesday am.","@SheriAWilkinson Yes, got Pfizer booster Monday morning. Felt flu like Tuesday , took Aleve felt fine Wednesday .",-1,2
